pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pt7_X,pt7_Y,pt7_Z,pt8_X,pt8_Y,pt8_Z,pt9_X,pt9_Y,pt9_Z,pt10_X,pt10_Y,pt10_Z,pt11_X,pt11_Y,pt11_Z,pt12_X,pt12_Y,pt12_Z
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-5.065602,-41.808552,1.475399,-5.390426,-44.215371,0.678230,-5.877421,-42.016364,0.413782,-6.638663,-41.997180,1.923838,-6.893095,-41.066926,3.301030,-7.198736,-40.552017,4.521853,-4.339242,-42.817581,0.253443,-3.810321,-42.376523,2.137502,-3.557312,-41.627205,3.509392,-3.610286,-41.171939,4.908028,-0.410386,-1.189058,1.380679,0.364655,1.476208,0.462886
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-4.680115,-41.903467,1.527116,-5.207985,-44.506957,0.630730,-5.779623,-42.186866,0.483912,-6.513004,-42.014086,2.014608,-6.702219,-41.252411,3.345683,-6.892980,-40.803439,4.656187,-4.125798,-43.020427,0.340578,-3.480538,-42.470767,1.874573,-2.663100,-41.419885,3.173546,-2.210783,-40.923962,4.413758,-0.459400,-1.112559,1.358607,0.528883,1.401110,0.360498
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-4.702334,-42.281349,1.452961,-5.044310,-44.634025,0.500592,-5.536715,-42.220098,0.551334,-6.429941,-41.978479,1.757155,-7.008182,-40.797014,2.791758,-7.591599,-40.041018,3.859609,-4.029511,-43.148754,0.117324,-2.767845,-42.579215,1.464121,-1.570568,-41.612644,2.165214,-0.448985,-41.237014,2.979222,-0.428219,-1.193366,1.321305,0.363724,1.631284,0.444747
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
