19.468,-5.7866,-13.521,3.9844
4.5257,-18.957,14.569,-9.881
-1.03,-1.0368,-0.51855,-7.158
984.93,987.33,981.62,1085.6
1.1155,3.6374,-5.6502,9.5894
4.8338,-3.447,-1.6079,4.2539
17.522,17.501,17.636,-4.0752
315.68,304.73,416.64,530.25
0.0020406,0.0064397,-0.0083487,-0.000298
0.0085579,-0.0058568,-0.0026902,-9.7003e-05
-0.0010176,-0.00086041,-0.00046442,-0.0065669
