pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pt7_X,pt7_Y,pt7_Z,pt8_X,pt8_Y,pt8_Z,pt9_X,pt9_Y,pt9_Z,pt10_X,pt10_Y,pt10_Z,pt11_X,pt11_Y,pt11_Z,pt12_X,pt12_Y,pt12_Z
-13.740337,22.607311,1.576520,-14.900581,24.521369,0.710527,-13.133497,23.379399,0.745139,-12.778527,23.563014,1.896069,-12.106878,22.928151,3.490948,-11.867850,22.402895,4.634076,-14.623575,22.693535,0.464543,-14.944913,22.004310,1.337731,-15.037375,20.435371,2.373695,-15.263688,19.515464,3.333810,-1.007292,1.354178,0.901230,0.354942,-0.612809,0.527838
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-14.082577,23.244662,1.445050,-15.324245,25.037139,0.685364,-13.502152,23.945158,0.676072,-12.923608,24.003006,1.842535,-12.166964,23.225385,3.200678,-11.908158,22.618721,4.271315,-15.378118,23.455760,0.435907,-15.275400,22.724193,1.550377,-15.254623,21.745053,2.934742,-15.298712,21.101373,4.063509,-1.142835,1.329300,0.944635,0.573744,-0.647771,0.456714
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-14.061321,23.025455,1.386365,-15.306925,25.108127,0.648089,-13.486740,23.920929,0.578799,-12.875746,23.969665,1.672247,-11.771842,23.191264,2.814948,-11.201536,22.632187,3.823625,-15.367126,23.377925,0.426860,-15.423701,22.827862,1.480454,-15.474992,21.688641,2.905979,-15.516033,21.097014,4.048303,-1.092271,1.325532,0.880915,0.478515,-0.687683,0.475257
